id,date,text,cleaned
1361094358490116101,2021-02-14 23:25:57+00:00,"Tomorrow On The News: Saddened Father Is Apathetic Towards Suicide Victims, Coming Up At 5",tomorrow news  saddened father apathetic suicide victim  coming  
1361094354576625667,2021-02-14 23:25:56+00:00,"@SupFletcher @ScottKaplan I guess your motive is to increase childhood depression and suicide in San Diego, because that is exactly what you’re doing! Also, you are taking away college opportunities away from our youth as well! Shame on you!", supfletcher  scottkaplan guess motive increase childhood depression suicide san diego  exactly   taking away college opportunity away youth  shame 
1361094347375132673,2021-02-14 23:25:54+00:00,@Mindful_Jedi Ahh. I wasn’t a fan of Leto joker either in the suicide squad and that was before I knew Leto was a cult leader. 🤡, mindful jedi ahh  wasn fan leto joker suicide squad knew leto cult leader   
1361094335429763075,2021-02-14 23:25:52+00:00,"@MelaniaBarronUS ...TO THE POINT THEY LOSE THEIR HOMES!! CHILDREN...AND I MEAN CHILDREN THE AGES OF 12, 11, 19, 18, MORE SO...12, 11, ARE COMMITTING SUICIDE BECAUSE OF THIS N.EFARIOUS W.ORLD O.RDER O.PRESSION! AND YOU DARE SPEAK TO US THAT WAY! WHOEVER YOU ARE, GO FK USELF!", melaniabarronus    point lose home   child   mean child age                           committing suicide efarious w orld o rder o pression  dare speak way   fk uself 
1361094301166501896,2021-02-14 23:25:43+00:00,@MsaMkhize_ What a suicide mission 😭, msamkhize  suicide mission  
1361094288235454465,2021-02-14 23:25:40+00:00,"@RussellHFilm @C_A_Huggins Really, it would have been less costly to let him do his 3-3.5 hour cut in the long run. Instead they have a first version that was received even more poorly than the previous two films (BvS &amp; Suicide Squad) and set up a rather painful discourse for three years.", russellhfilm  c huggins  le costly let       hour cut long run  instead version received poorly previous film  bvs  amp  suicide squad  set painful discourse year 
1361094280316669957,2021-02-14 23:25:38+00:00,"@joncoopertweets All those officers affected!! Wounds, death, suicide. Died defending the very people who bragged about being acquitted.", joncoopertweets officer affected   wound  death  suicide  died defending people bragged acquitted 
1361094264973893635,2021-02-14 23:25:35+00:00,I'm beginning to think that it was either an assisted suicide or an encouraged suicide. She suffered from bipolar disorder and I know first hand how deep those manic episodes can get. Maybe she met someone who encouraged her to do it? That would also explain the closed hatch.,beginning think assisted suicide encouraged suicide  suffered bipolar disorder know hand deep manic episode  maybe met encouraged  explain closed hatch 
1361094152050597889,2021-02-14 23:25:08+00:00,"@redbeard36 @axios @VP @mikeallen Big picture? If these idiots were in charge at the beginning there’d be a million dead from Covid, Tens of thousands dead from suicide and a bankrupt economy.", redbeard    axios  vp  mikeallen big picture  idiot charge beginning d million dead covid  thousand dead suicide bankrupt economy 
1361094119771242498,2021-02-14 23:25:00+00:00,"#SuicidePrevention 1 of 2 people who died from #suicide saw a doctor in prior 30 days, https://t.co/CCpSjfPxv2, please screen all your patients: https://t.co/ByQFbpRC42 #SharedFacts", suicideprevention     people died  suicide saw doctor prior    day    ccpsjfpxv   screen patient    byqfbprc    sharedfacts
1361094109520396289,2021-02-14 23:24:58+00:00,"On 30 June 1996 a suicide bombing targeting a group of 60unarmed military personnl perpetrated by PKK occurred in Tunceli, killing 8people and injuring 29others

On 29 October 1996 a suicide bombing occurred in Sivas and killed 6people including a civilian while injuring 10others",   june      suicide bombing targeting group   unarmed military personnl perpetrated pkk occurred tunceli  killing  people injuring       october      suicide bombing occurred siva killed  people including civilian injuring  
1361094098527092737,2021-02-14 23:24:55+00:00,"On average suicide hotlines receive an additional 200 calls on valentines day.

Please tell someone you love them today.",average suicide hotlines receive additional     valentine day   tell love today 
1361094094542503939,2021-02-14 23:24:54+00:00,"he rests his head back against the couch cushion, staring silently up at melone.

“listen..
it’s okay. we didn’t plan enough. i sent everyone on a suicide mission, melone. i’m so.. sorry.” https://t.co/Eg8UCTDCyD",rest head couch cushion  staring silently melone    listen   okay  didn plan  sent suicide mission  melone    sorry     eg uctdcyd
1361094064272257035,2021-02-14 23:24:47+00:00,@TheEnervator @k1482 @Swiss_Danny_67 @Mark_J_Harper Suicide and self harm rates in 2020 were lower than previous years and five year average - including significant falls in each lockdown, theenervator  k      swiss danny     mark j harper suicide self harm rate      lower previous year year average   including significant fall lockdown
1361094062711795712,2021-02-14 23:24:47+00:00,"@kingsrush Blue Lives DON’T Matter . . . to Attorney Van Der Veen &amp; Senate Republicans who acquitted Trump of inciting insurrection.

Officer Brian Sicknick died from injuries sustained in the riot, and two other officers committed suicide.

GOP:  Get over it!

https://t.co/mdyoGlVDLm", kingsrush blue life matter       attorney van der veen  amp  senate republican acquitted trump inciting insurrection   officer brian sicknick died injury sustained riot  officer committed suicide   gop       mdyoglvdlm
1361094061428379649,2021-02-14 23:24:46+00:00,@MadPharmacist1 You don't need to speak French to know that suicide's more complex than being in 'lockdown'., madpharmacist  need speak french know suicide complex  lockdown  
1361094053383852032,2021-02-14 23:24:44+00:00,"On the 20th, it will be 1 year since my last suicide attempt.",  th    year suicide attempt 
1361094032059998211,2021-02-14 23:24:39+00:00,"Thanks to those who reached out to me today, it's crazy how you say suicide &amp; people real life jus scroll on",thanks reached today  crazy suicide  amp  people real life jus scroll
1361094001949048837,2021-02-14 23:24:32+00:00,"19% of cyber bullying victims commit suicide.

1(800)273-8255",    cyber bullying victim commit suicide                 
1361093968944062471,2021-02-14 23:24:24+00:00,"The good ending, suicide at 25. The bad ending, living to beyond 70.",good ending  suicide     bad ending  living    
1361093964875649026,2021-02-14 23:24:23+00:00,@MsRebeccaBlack @westonallen64 @DORIANELECTRA @bigfreedia @3OH3 suicide is poggers, msrebeccablack  westonallen    dorianelectra  bigfreedia   oh  suicide poggers
1361093927722442753,2021-02-14 23:24:14+00:00,@onllwyn @neiljmcevoy @GymraesY @swpolice And what if those laws are driving people to social and financial devastation and then to suicide ?, onllwyn  neiljmcevoy  gymraesy  swpolice law driving people social financial devastation suicide  
1361093922127106054,2021-02-14 23:24:13+00:00,"@lilmonix3 Heya...... totally i just seen your look-a-like on tiktok and.......shes post suicide stuff like self harming.....
I need help, my brother killed himself ._.
Hes actually hanging there", lilmonix  heya       totally seen look like tiktok       shes post suicide stuff like self harming      need help  brother killed     actually hanging
1361093875079733248,2021-02-14 23:24:02+00:00,//. Suicide Squad and Justice League roleplayers are all welcome!,    suicide squad justice league roleplayers welcome 
1361093868540805126,2021-02-14 23:24:00+00:00,@Ironmarc1 @IGN Yeah I've seen suicide squad I would have to see for myself, ironmarc   ign yeah seen suicide squad
1361093861708345347,2021-02-14 23:23:59+00:00,"@DeadpoolComrade Also, I will still remember how they called people sexist over not wanting to watch Ghostbusters 2016 or getting an artist almost committed suicide cause he draw this one character from Steven Universe a bit slimmer than in the show.", deadpoolcomrade  remember called people sexist wanting watch ghostbusters      getting artist committed suicide cause draw character steven universe bit slimmer 
1361093847254769670,2021-02-14 23:23:55+00:00,@bridgingsuplex @slamwrestling @CultIcon @sammyguevara I will jump in now on a personal level. I hate click bait sites too. This happened to be a story that seemed like that. But the column @JamieHemmings1 just delivered on the suicide of Tom Cole is much more about what @slamwrestling represents. https://t.co/iEz4lOv9eX, bridgingsuplex  slamwrestling  culticon  sammyguevara jump personal level  hate click bait site  happened story like  column  jamiehemmings  delivered suicide tom cole  slamwrestling represents    iez lov ex
1361093840074113024,2021-02-14 23:23:54+00:00,"tw // suicide , rape
-
-
-
-
-
would y’all act like this if a real girl k!lled herself due to rape and being known as a slut ... https://t.co/h7qbwIw1tX",tw    suicide   rape           act like real girl k lled rape known slut       h qbwiw tx
1361093837033263104,2021-02-14 23:23:53+00:00,Oh No! Pretty Lady Commits Suicide After She Allegedly Caught Her Husband In Bed With Another Woman https://t.co/zspes1Fk0W,oh  pretty lady commits suicide allegedly caught husband bed woman   zspes fk w
1361093833363177475,2021-02-14 23:23:52+00:00,"pedophilia // (also kinda suicide baiting LULW)
.
.
.
.
if ur a legal adult in the nsfwmcyttwt community and you talk to any of the minors in that community you should ky$",pedophilia     kinda suicide baiting lulw          ur legal adult nsfwmcyttwt community talk minor community ky 
1361093828120223746,2021-02-14 23:23:51+00:00,@FriendsOScience suicide #children https://t.co/R1BFoTwE8Q, friendsoscience suicide  child   bfotwe q
